provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
TO,2020-08-22,142,142,0,0,0
V,2020-08-22,347,347,0,0,0
VA,2020-08-22,96,96,0,0,0
VI,2020-08-22,79,79,0,0,0
Z,2020-08-22,249,249,0,0,0
ZA,2020-08-22,18,18,0,0,0
A,2020-08-23,153,153,0,0,0
AB,2020-08-23,48,48,0,0,0
AL,2020-08-23,116,116,0,0,0
AV,2020-08-23,22,22,0,0,0
B,2020-08-23,514,514,0,0,0
BA,2020-08-23,32,32,0,0,0
BI,2020-08-23,363,359,0,4,0
BU,2020-08-23,44,44,0,0,0
C,2020-08-23,121,121,0,0,0
CA,2020-08-23,65,65,0,0,0
CC,2020-08-23,35,35,0,0,0
CE,2020-08-23,6,6,0,0,0
CO,2020-08-23,109,109,0,0,0
CR,2020-08-23,87,87,0,0,0
CS,2020-08-23,43,43,0,0,0
CU,2020-08-23,10,10,0,0,0
GC,2020-08-23,167,167,0,0,0
GI,2020-08-23,43,43,0,0,0
GR,2020-08-23,40,40,0,0,0
GU,2020-08-23,47,47,0,0,0
H,2020-08-23,13,13,0,0,0
HU,2020-08-23,29,29,0,0,0
J,2020-08-23,36,36,0,0,0
L,2020-08-23,55,55,0,0,0
LE,2020-08-23,18,18,0,0,0
LO,2020-08-23,94,94,0,0,0
LU,2020-08-23,59,59,0,0,0
M,2020-08-23,1087,1087,0,0,0
MA,2020-08-23,250,250,0,0,0
ME,2020-08-23,16,16,0,0,0
MU,2020-08-23,240,240,0,0,0
NA,2020-08-23,77,77,0,0,0
O,2020-08-23,43,43,0,0,0
OR,2020-08-23,31,31,0,0,0
P,2020-08-23,28,28,0,0,0
PM,2020-08-23,203,203,0,0,0
PO,2020-08-23,39,39,0,0,0
S,2020-08-23,64,64,0,0,0
SA,2020-08-23,34,34,0,0,0
SE,2020-08-23,89,89,0,0,0
SG,2020-08-23,15,15,0,0,0
SO,2020-08-23,11,10,0,1,0
SS,2020-08-23,227,226,0,1,0
T,2020-08-23,76,76,0,0,0
TE,2020-08-23,9,9,0,0,0
TF,2020-08-23,37,37,0,0,0
TO,2020-08-23,117,117,0,0,0
V,2020-08-23,265,265,0,0,0
VA,2020-08-23,81,81,0,0,0
VI,2020-08-23,115,113,0,2,0
Z,2020-08-23,175,175,0,0,0
ZA,2020-08-23,17,17,0,0,0
A,2020-08-24,204,204,0,0,0
AB,2020-08-24,67,67,0,0,0
AL,2020-08-24,127,127,0,0,0
AV,2020-08-24,22,22,0,0,0
B,2020-08-24,984,981,0,3,0
BA,2020-08-24,56,56,0,0,0
BI,2020-08-24,412,412,0,0,0
BU,2020-08-24,63,62,0,1,0
C,2020-08-24,136,136,0,0,0
CA,2020-08-24,97,97,0,0,0
CC,2020-08-24,18,18,0,0,0
CE,2020-08-24,10,9,0,1,0
CO,2020-08-24,76,76,0,0,0
CR,2020-08-24,96,96,0,0,0
CS,2020-08-24,75,75,0,0,0
CU,2020-08-24,18,18,0,0,0
GC,2020-08-24,228,228,0,0,0
GI,2020-08-24,88,87,0,1,0
GR,2020-08-24,49,49,0,0,0
GU,2020-08-24,52,52,0,0,0
H,2020-08-24,7,7,0,0,0
HU,2020-08-24,60,60,0,0,0
J,2020-08-24,45,45,0,0,0
L,2020-08-24,125,125,0,0,0
LE,2020-08-24,32,32,0,0,0
LO,2020-08-24,71,71,0,0,0
LU,2020-08-24,59,59,0,0,0
M,2020-08-24,1799,1797,0,2,0
MA,2020-08-24,278,278,0,0,0
ME,2020-08-24,17,17,0,0,0
MU,2020-08-24,261,261,0,0,0
NA,2020-08-24,101,101,0,0,0
O,2020-08-24,51,51,0,0,0
OR,2020-08-24,30,30,0,0,0
P,2020-08-24,22,22,0,0,0
PM,2020-08-24,269,269,0,0,0
PO,2020-08-24,40,40,0,0,0
S,2020-08-24,75,75,0,0,0
SA,2020-08-24,91,91,0,0,0
SE,2020-08-24,144,144,0,0,0
SG,2020-08-24,11,11,0,0,0
SO,2020-08-24,14,13,0,1,0
SS,2020-08-24,238,238,0,0,0
T,2020-08-24,98,97,0,1,0
TE,2020-08-24,17,17,0,0,0
TF,2020-08-24,54,54,0,0,0
TO,2020-08-24,168,168,0,0,0
V,2020-08-24,414,414,0,0,0
VA,2020-08-24,164,162,0,2,0
VI,2020-08-24,90,88,0,2,0
Z,2020-08-24,184,184,0,0,0
ZA,2020-08-24,27,27,0,0,0
A,2020-08-25,196,196,0,0,0
AB,2020-08-25,54,54,0,0,0
AL,2020-08-25,99,99,0,0,0
AV,2020-08-25,20,20,0,0,0
B,2020-08-25,914,910,0,4,0
BA,2020-08-25,61,61,0,0,0
BI,2020-08-25,497,496,0,1,0
BU,2020-08-25,40,40,0,0,0
C,2020-08-25,147,147,0,0,0
CA,2020-08-25,108,108,0,0,0
CC,2020-08-25,43,43,0,0,0
CE,2020-08-25,11,11,0,0,0
CO,2020-08-25,83,83,0,0,0
CR,2020-08-25,96,96,0,0,0
CS,2020-08-25,69,69,0,0,0
CU,2020-08-25,22,22,0,0,0
GC,2020-08-25,236,236,0,0,0
GI,2020-08-25,69,69,0,0,0
GR,2020-08-25,79,79,0,0,0
GU,2020-08-25,67,66,0,1,0
H,2020-08-25,14,14,0,0,0
HU,2020-08-25,38,38,0,0,0
J,2020-08-25,54,54,0,0,0
L,2020-08-25,68,67,0,1,0
LE,2020-08-25,83,83,0,0,0
LO,2020-08-25,89,89,0,0,0
LU,2020-08-25,85,85,0,0,0
M,2020-08-25,3722,3720,0,2,0
MA,2020-08-25,268,268,0,0,0
ME,2020-08-25,15,15,0,0,0
MU,2020-08-25,299,299,0,0,0
NA,2020-08-25,100,100,0,0,0
O,2020-08-25,39,39,0,0,0
OR,2020-08-25,35,35,0,0,0
P,2020-08-25,18,18,0,0,0
PM,2020-08-25,273,273,0,0,0
PO,2020-08-25,49,49,0,0,0
S,2020-08-25,85,85,0,0,0
SA,2020-08-25,102,102,0,0,0
SE,2020-08-25,133,133,0,0,0
SG,2020-08-25,24,24,0,0,0
SO,2020-08-25,2,2,0,0,0
SS,2020-08-25,208,206,0,2,0
T,2020-08-25,111,111,0,0,0
TE,2020-08-25,13,13,0,0,0
TF,2020-08-25,45,45,0,0,0
TO,2020-08-25,163,163,0,0,0
V,2020-08-25,328,328,0,0,0
VA,2020-08-25,169,169,0,0,0
VI,2020-08-25,117,117,0,0,0
Z,2020-08-25,228,228,0,0,0
ZA,2020-08-25,19,19,0,0,0
A,2020-08-26,188,188,0,0,0
AB,2020-08-26,60,60,0,0,0
AL,2020-08-26,136,136,0,0,0
AV,2020-08-26,32,32,0,0,0
B,2020-08-26,978,975,0,3,0
BA,2020-08-26,55,55,0,0,0
BI,2020-08-26,370,368,0,2,0
BU,2020-08-26,45,45,0,0,0
C,2020-08-26,130,130,0,0,0
CA,2020-08-26,101,101,0,0,0
CC,2020-08-26,32,32,0,0,0
CE,2020-08-26,8,8,0,0,0
CO,2020-08-26,104,104,0,0,0
CR,2020-08-26,121,121,0,0,0
CS,2020-08-26,73,73,0,0,0
CU,2020-08-26,22,22,0,0,0
GC,2020-08-26,238,238,0,0,0
GI,2020-08-26,92,88,0,4,0
GR,2020-08-26,110,110,0,0,0
GU,2020-08-26,66,66,0,0,0
H,2020-08-26,6,6,0,0,0
HU,2020-08-26,38,38,0,0,0
J,2020-08-26,55,55,0,0,0
L,2020-08-26,104,104,0,0,0
LE,2020-08-26,57,57,0,0,0
LO,2020-08-26,128,128,0,0,0
LU,2020-08-26,76,76,0,0,0
M,2020-08-26,3118,3115,0,3,0
MA,2020-08-26,306,306,0,0,0
ME,2020-08-26,10,10,0,0,0
MU,2020-08-26,320,320,0,0,0
NA,2020-08-26,91,91,0,0,0
O,2020-08-26,36,36,0,0,0
OR,2020-08-26,24,24,0,0,0
P,2020-08-26,13,13,0,0,0
PM,2020-08-26,286,286,0,0,0
PO,2020-08-26,39,39,0,0,0
S,2020-08-26,85,85,0,0,0
SA,2020-08-26,64,64,0,0,0
SE,2020-08-26,142,142,0,0,0
SG,2020-08-26,23,22,0,1,0
SO,2020-08-26,13,13,0,0,0
SS,2020-08-26,192,192,0,0,0
T,2020-08-26,89,89,0,0,0
TE,2020-08-26,10,10,0,0,0
TF,2020-08-26,53,53,0,0,0
TO,2020-08-26,185,185,0,0,0
V,2020-08-26,420,420,0,0,0
VA,2020-08-26,122,122,0,0,0
VI,2020-08-26,128,128,0,0,0
Z,2020-08-26,212,212,0,0,0
ZA,2020-08-26,31,31,0,0,0
A,2020-08-27,154,154,0,0,0
AB,2020-08-27,66,66,0,0,0
AL,2020-08-27,197,197,0,0,0
AV,2020-08-27,15,14,0,1,0
B,2020-08-27,953,951,0,2,0
BA,2020-08-27,57,57,0,0,0
BI,2020-08-27,268,268,0,0,0
BU,2020-08-27,51,51,0,0,0
C,2020-08-27,139,139,0,0,0
CA,2020-08-27,143,143,0,0,0
CC,2020-08-27,15,15,0,0,0
CE,2020-08-27,6,6,0,0,0
CO,2020-08-27,81,81,0,0,0
CR,2020-08-27,129,129,0,0,0
CS,2020-08-27,64,64,0,0,0
CU,2020-08-27,20,20,0,0,0
GC,2020-08-27,250,249,0,0,1
GI,2020-08-27,80,80,0,0,0
GR,2020-08-27,66,66,0,0,0
GU,2020-08-27,81,81,0,0,0
H,2020-08-27,23,23,0,0,0
HU,2020-08-27,33,33,0,0,0
J,2020-08-27,54,54,0,0,0
L,2020-08-27,60,57,0,3,0
LE,2020-08-27,60,59,0,1,0
LO,2020-08-27,78,78,0,0,0
LU,2020-08-27,59,59,0,0,0
M,2020-08-27,3170,3169,0,1,0
MA,2020-08-27,244,244,0,0,0
ME,2020-08-27,6,6,0,0,0
MU,2020-08-27,400,400,0,0,0
NA,2020-08-27,90,90,0,0,0
O,2020-08-27,37,37,0,0,0
OR,2020-08-27,26,26,0,0,0
P,2020-08-27,30,30,0,0,0
PM,2020-08-27,236,236,0,0,0
PO,2020-08-27,49,49,0,0,0
S,2020-08-27,71,71,0,0,0
SA,2020-08-27,95,95,0,0,0
SE,2020-08-27,141,141,0,0,0
SG,2020-08-27,14,14,0,0,0
SO,2020-08-27,6,6,0,0,0
SS,2020-08-27,157,157,0,0,0
T,2020-08-27,136,136,0,0,0
TE,2020-08-27,16,16,0,0,0
TF,2020-08-27,48,48,0,0,0
TO,2020-08-27,200,200,0,0,0
V,2020-08-27,345,345,0,0,0
VA,2020-08-27,241,241,0,0,0
VI,2020-08-27,56,56,0,0,0
Z,2020-08-27,161,161,0,0,0
ZA,2020-08-27,21,21,0,0,0
A,2020-08-28,183,183,0,0,0
AB,2020-08-28,72,72,0,0,0
AL,2020-08-28,85,85,0,0,0
AV,2020-08-28,41,41,0,0,0
B,2020-08-28,934,929,0,5,0
BA,2020-08-28,103,103,0,0,0
BI,2020-08-28,215,212,0,3,0
BU,2020-08-28,50,50,0,0,0
C,2020-08-28,127,127,0,0,0
CA,2020-08-28,124,124,0,0,0
CC,2020-08-28,20,20,0,0,0
CE,2020-08-28,4,4,0,0,0
CO,2020-08-28,121,121,0,0,0
CR,2020-08-28,101,101,0,0,0
CS,2020-08-28,62,62,0,0,0
CU,2020-08-28,11,11,0,0,0
GC,2020-08-28,230,229,0,0,1
GI,2020-08-28,109,109,0,0,0
GR,2020-08-28,83,83,0,0,0
GU,2020-08-28,66,66,0,0,0
H,2020-08-28,10,10,0,0,0
HU,2020-08-28,39,39,0,0,0
J,2020-08-28,64,64,0,0,0
L,2020-08-28,67,66,0,1,0
LE,2020-08-28,45,45,0,0,0
LO,2020-08-28,86,85,0,0,1
LU,2020-08-28,40,40,0,0,0
M,2020-08-28,4404,4403,0,1,0
MA,2020-08-28,360,360,0,0,0
ME,2020-08-28,16,16,0,0,0
MU,2020-08-28,342,342,0,0,0
NA,2020-08-28,102,102,0,0,0
O,2020-08-28,45,45,0,0,0
OR,2020-08-28,26,26,0,0,0
P,2020-08-28,27,27,0,0,0
PM,2020-08-28,258,258,0,0,0
PO,2020-08-28,35,35,0,0,0
S,2020-08-28,144,144,0,0,0
SA,2020-08-28,105,104,0,1,0
SE,2020-08-28,133,133,0,0,0
SG,2020-08-28,32,32,0,0,0
SO,2020-08-28,19,19,0,0,0
SS,2020-08-28,186,186,0,0,0
T,2020-08-28,109,109,0,0,0
TE,2020-08-28,11,11,0,0,0
TF,2020-08-28,47,47,0,0,0
TO,2020-08-28,243,243,0,0,0
V,2020-08-28,429,429,0,0,0
VA,2020-08-28,142,142,0,0,0
VI,2020-08-28,85,84,0,1,0
Z,2020-08-28,223,223,0,0,0
ZA,2020-08-28,24,24,0,0,0
A,2020-08-29,174,174,0,0,0
AB,2020-08-29,49,49,0,0,0
AL,2020-08-29,171,171,0,0,0
AV,2020-08-29,19,19,0,0,0
B,2020-08-29,483,483,0,0,0
BA,2020-08-29,61,61,0,0,0
BI,2020-08-29,257,257,0,0,0
BU,2020-08-29,58,58,0,0,0
C,2020-08-29,126,126,0,0,0
CA,2020-08-29,85,85,0,0,0
CC,2020-08-29,22,22,0,0,0
CE,2020-08-29,7,7,0,0,0
CO,2020-08-29,111,111,0,0,0
CR,2020-08-29,74,74,0,0,0
CS,2020-08-29,59,59,0,0,0
CU,2020-08-29,17,17,0,0,0
GC,2020-08-29,222,222,0,0,0
GI,2020-08-29,58,58,0,0,0
GR,2020-08-29,83,83,0,0,0
GU,2020-08-29,66,66,0,0,0
H,2020-08-29,9,9,0,0,0
HU,2020-08-29,46,46,0,0,0
J,2020-08-29,46,46,0,0,0
L,2020-08-29,42,42,0,0,0
LE,2020-08-29,72,72,0,0,0
LO,2020-08-29,84,83,0,0,1
LU,2020-08-29,35,35,0,0,0
M,2020-08-29,1733,1730,0,3,0
MA,2020-08-29,229,229,0,0,0
ME,2020-08-29,19,19,0,0,0
MU,2020-08-29,329,329,0,0,0
NA,2020-08-29,100,100,0,0,0
O,2020-08-29,31,31,0,0,0
OR,2020-08-29,27,27,0,0,0
P,2020-08-29,20,20,0,0,0
PM,2020-08-29,234,234,0,0,0
PO,2020-08-29,50,50,0,0,0
S,2020-08-29,80,80,0,0,0
SA,2020-08-29,108,108,0,0,0
SE,2020-08-29,113,113,0,0,0
SG,2020-08-29,17,17,0,0,0
SO,2020-08-29,17,17,0,0,0
SS,2020-08-29,176,176,0,0,0
T,2020-08-29,82,82,0,0,0
TE,2020-08-29,22,22,0,0,0
TF,2020-08-29,48,48,0,0,0
TO,2020-08-29,178,178,0,0,0
V,2020-08-29,404,404,0,0,0
VA,2020-08-29,154,154,0,0,0
VI,2020-08-29,88,85,0,3,0
Z,2020-08-29,183,183,0,0,0
ZA,2020-08-29,27,27,0,0,0
A,2020-08-30,126,126,0,0,0
AB,2020-08-30,56,56,0,0,0
AL,2020-08-30,109,109,0,0,0
AV,2020-08-30,18,18,0,0,0
B,2020-08-30,450,450,0,0,0
BA,2020-08-30,79,79,0,0,0
BI,2020-08-30,342,341,0,1,0
BU,2020-08-30,41,41,0,0,0
C,2020-08-30,124,124,0,0,0
CA,2020-08-30,52,52,0,0,0
CC,2020-08-30,29,29,0,0,0
CE,2020-08-30,10,10,0,0,0
CO,2020-08-30,79,79,0,0,0
CR,2020-08-30,74,74,0,0,0
CS,2020-08-30,40,40,0,0,0
CU,2020-08-30,23,23,0,0,0
GC,2020-08-30,217,217,0,0,0
GI,2020-08-30,56,55,0,1,0
GR,2020-08-30,87,87,0,0,0
GU,2020-08-30,51,51,0,0,0
H,2020-08-30,16,16,0,0,0
HU,2020-08-30,27,27,0,0,0
J,2020-08-30,51,51,0,0,0
L,2020-08-30,28,28,0,0,0
LE,2020-08-30,64,64,0,0,0
LO,2020-08-30,86,86,0,0,0
LU,2020-08-30,39,39,0,0,0
M,2020-08-30,1558,1555,0,3,0
MA,2020-08-30,258,258,0,0,0
ME,2020-08-30,10,10,0,0,0
MU,2020-08-30,321,321,0,0,0
NA,2020-08-30,68,68,0,0,0
O,2020-08-30,47,47,0,0,0
OR,2020-08-30,31,31,0,0,0
P,2020-08-30,14,14,0,0,0
PM,2020-08-30,166,166,0,0,0
PO,2020-08-30,58,58,0,0,0
S,2020-08-30,121,121,0,0,0
SA,2020-08-30,60,60,0,0,0
SE,2020-08-30,121,121,0,0,0
SG,2020-08-30,11,11,0,0,0
SO,2020-08-30,10,10,0,0,0
SS,2020-08-30,162,160,0,2,0
T,2020-08-30,81,81,0,0,0
TE,2020-08-30,15,15,0,0,0
TF,2020-08-30,54,54,0,0,0
TO,2020-08-30,141,141,0,0,0
V,2020-08-30,218,218,0,0,0
VA,2020-08-30,80,79,0,1,0
VI,2020-08-30,57,57,0,0,0
Z,2020-08-30,159,159,0,0,0
ZA,2020-08-30,7,7,0,0,0
A,2020-08-31,193,193,0,0,0
AB,2020-08-31,71,71,0,0,0
AL,2020-08-31,145,145,0,0,0
AV,2020-08-31,18,18,0,0,0
B,2020-08-31,894,893,0,1,0
BA,2020-08-31,81,80,0,1,0
BI,2020-08-31,329,329,0,0,0
BU,2020-08-31,35,35,0,0,0
C,2020-08-31,138,138,0,0,0
CA,2020-08-31,88,88,0,0,0
CC,2020-08-31,13,13,0,0,0
CE,2020-08-31,14,14,0,0,0
CO,2020-08-31,123,123,0,0,0
CR,2020-08-31,93,93,0,0,0
CS,2020-08-31,45,45,0,0,0
CU,2020-08-31,32,32,0,0,0
GC,2020-08-31,239,239,0,0,0
GI,2020-08-31,82,82,0,0,0
GR,2020-08-31,71,71,0,0,0
GU,2020-08-31,97,97,0,0,0
H,2020-08-31,11,11,0,0,0
HU,2020-08-31,28,28,0,0,0
J,2020-08-31,37,37,0,0,0
L,2020-08-31,58,56,0,2,0
LE,2020-08-31,35,35,0,0,0
LO,2020-08-31,60,60,0,0,0
LU,2020-08-31,27,27,0,0,0
M,2020-08-31,2132,2126,0,6,0
MA,2020-08-31,325,325,0,0,0
ME,2020-08-31,14,14,0,0,0
MU,2020-08-31,373,373,0,0,0
NA,2020-08-31,150,150,0,0,0
O,2020-08-31,37,37,0,0,0
OR,2020-08-31,25,25,0,0,0
P,2020-08-31,16,16,0,0,0
PM,2020-08-31,237,237,0,0,0
PO,2020-08-31,52,52,0,0,0
S,2020-08-31,147,147,0,0,0
SA,2020-08-31,56,55,0,1,0
SE,2020-08-31,147,147,0,0,0
SG,2020-08-31,27,27,0,0,0
SO,2020-08-31,8,8,0,0,0
SS,2020-08-31,221,220,0,1,0
T,2020-08-31,101,101,0,0,0
TE,2020-08-31,40,40,0,0,0
TF,2020-08-31,36,36,0,0,0
TO,2020-08-31,187,187,0,0,0
V,2020-08-31,258,258,0,0,0
VA,2020-08-31,107,107,0,0,0
VI,2020-08-31,123,123,0,0,0
Z,2020-08-31,246,246,0,0,0
ZA,2020-08-31,19,19,0,0,0
A,2020-09-01,193,193,0,0,0
AB,2020-09-01,92,92,0,0,0
AL,2020-09-01,114,114,0,0,0
AV,2020-09-01,25,25,0,0,0
B,2020-09-01,982,975,0,7,0
BA,2020-09-01,80,80,0,0,0
BI,2020-09-01,417,417,0,0,0
BU,2020-09-01,88,88,0,0,0
C,2020-09-01,94,94,0,0,0
CA,2020-09-01,151,151,0,0,0
CC,2020-09-01,32,32,0,0,0
CE,2020-09-01,9,9,0,0,0
CO,2020-09-01,121,121,0,0,0
CR,2020-09-01,117,117,0,0,0
CS,2020-09-01,56,56,0,0,0
CU,2020-09-01,33,33,0,0,0
GC,2020-09-01,220,220,0,0,0
GI,2020-09-01,115,115,0,0,0
GR,2020-09-01,124,124,0,0,0
GU,2020-09-01,94,94,0,0,0
H,2020-09-01,21,21,0,0,0
HU,2020-09-01,30,30,0,0,0
J,2020-09-01,62,62,0,0,0
L,2020-09-01,51,48,0,3,0
LE,2020-09-01,45,45,0,0,0
LO,2020-09-01,94,94,0,0,0
LU,2020-09-01,49,49,0,0,0
M,2020-09-01,4255,4241,0,14,0
MA,2020-09-01,298,298,0,0,0
ME,2020-09-01,32,32,0,0,0
MU,2020-09-01,421,421,0,0,0
NA,2020-09-01,164,164,0,0,0
O,2020-09-01,64,64,0,0,0
OR,2020-09-01,28,28,0,0,0
P,2020-09-01,47,47,0,0,0
PM,2020-09-01,224,224,0,0,0
PO,2020-09-01,80,80,0,0,0
S,2020-09-01,156,156,0,0,0
SA,2020-09-01,60,60,0,0,0
SE,2020-09-01,172,172,0,0,0
SG,2020-09-01,33,33,0,0,0
SO,2020-09-01,12,12,0,0,0
SS,2020-09-01,217,217,0,0,0
T,2020-09-01,112,112,0,0,0
TE,2020-09-01,19,19,0,0,0
TF,2020-09-01,41,41,0,0,0
TO,2020-09-01,251,251,0,0,0
V,2020-09-01,317,317,0,0,0
VA,2020-09-01,159,159,0,0,0
VI,2020-09-01,103,103,0,0,0
Z,2020-09-01,241,241,0,0,0
ZA,2020-09-01,27,27,0,0,0
A,2020-09-02,213,213,0,0,0
AB,2020-09-02,80,80,0,0,0
AL,2020-09-02,151,151,0,0,0
AV,2020-09-02,27,27,0,0,0
B,2020-09-02,852,849,0,3,0
BA,2020-09-02,78,78,0,0,0
BI,2020-09-02,325,323,0,2,0
BU,2020-09-02,60,60,0,0,0
C,2020-09-02,127,127,0,0,0
CA,2020-09-02,126,126,0,0,0
CC,2020-09-02,45,45,0,0,0
CE,2020-09-02,8,8,0,0,0
CO,2020-09-02,102,102,0,0,0
CR,2020-09-02,210,210,0,0,0
CS,2020-09-02,65,65,0,0,0
CU,2020-09-02,24,24,0,0,0
GC,2020-09-02,202,201,0,0,1
GI,2020-09-02,95,95,0,0,0
GR,2020-09-02,102,102,0,0,0
GU,2020-09-02,88,88,0,0,0
H,2020-09-02,11,11,0,0,0
HU,2020-09-02,47,47,0,0,0
J,2020-09-02,64,64,0,0,0
L,2020-09-02,56,53,0,3,0
LE,2020-09-02,57,57,0,0,0
LO,2020-09-02,90,88,0,0,2
LU,2020-09-02,49,49,0,0,0
M,2020-09-02,3819,3808,0,11,0
MA,2020-09-02,252,252,0,0,0
ME,2020-09-02,27,27,0,0,0
MU,2020-09-02,464,464,0,0,0
NA,2020-09-02,131,131,0,0,0
O,2020-09-02,56,56,0,0,0
OR,2020-09-02,29,29,0,0,0
P,2020-09-02,29,29,0,0,0
PM,2020-09-02,185,184,1,0,0
PO,2020-09-02,55,55,0,0,0
S,2020-09-02,106,106,0,0,0
SA,2020-09-02,69,69,0,0,0
SE,2020-09-02,153,153,0,0,0
SG,2020-09-02,40,40,0,0,0
SO,2020-09-02,13,12,0,1,0
SS,2020-09-02,178,178,0,0,0
T,2020-09-02,98,98,0,0,0
TE,2020-09-02,17,17,0,0,0
TF,2020-09-02,54,54,0,0,0
TO,2020-09-02,249,249,0,0,0
V,2020-09-02,335,335,0,0,0
VA,2020-09-02,156,156,0,0,0
VI,2020-09-02,102,102,0,0,0
Z,2020-09-02,207,207,0,0,0
ZA,2020-09-02,38,38,0,0,0
A,2020-09-03,203,203,0,0,0
AB,2020-09-03,65,65,0,0,0
AL,2020-09-03,128,128,0,0,0
AV,2020-09-03,34,34,0,0,0
B,2020-09-03,891,886,0,5,0
BA,2020-09-03,121,121,0,0,0
BI,2020-09-03,283,283,0,0,0
BU,2020-09-03,81,80,0,1,0
C,2020-09-03,94,94,0,0,0
CA,2020-09-03,108,108,0,0,0
CC,2020-09-03,41,40,0,0,1
CE,2020-09-03,5,5,0,0,0
CO,2020-09-03,77,77,0,0,0
CR,2020-09-03,163,163,0,0,0
CS,2020-09-03,69,69,0,0,0
CU,2020-09-03,25,25,0,0,0
GC,2020-09-03,209,209,0,0,0
GI,2020-09-03,116,114,0,2,0
GR,2020-09-03,96,96,0,0,0
GU,2020-09-03,86,86,0,0,0
H,2020-09-03,7,7,0,0,0
HU,2020-09-03,28,28,0,0,0
J,2020-09-03,66,66,0,0,0
L,2020-09-03,57,57,0,0,0
LE,2020-09-03,51,51,0,0,0
LO,2020-09-03,112,112,0,0,0
LU,2020-09-03,32,32,0,0,0
M,2020-09-03,3805,3796,0,9,0
MA,2020-09-03,252,252,0,0,0
ME,2020-09-03,20,20,0,0,0
MU,2020-09-03,351,351,0,0,0
NA,2020-09-03,146,146,0,0,0
O,2020-09-03,88,88,0,0,0
OR,2020-09-03,27,27,0,0,0
P,2020-09-03,32,32,0,0,0
PM,2020-09-03,191,190,1,0,0
PO,2020-09-03,56,56,0,0,0
S,2020-09-03,71,71,0,0,0
SA,2020-09-03,117,117,0,0,0
SE,2020-09-03,154,154,0,0,0
SG,2020-09-03,39,39,0,0,0
SO,2020-09-03,12,12,0,0,0
SS,2020-09-03,163,162,0,1,0
T,2020-09-03,81,81,0,0,0
TE,2020-09-03,50,50,0,0,0
TF,2020-09-03,35,35,0,0,0
TO,2020-09-03,296,296,0,0,0
V,2020-09-03,248,248,0,0,0
VA,2020-09-03,125,125,0,0,0
VI,2020-09-03,51,51,0,0,0
Z,2020-09-03,237,237,0,0,0
ZA,2020-09-03,82,82,0,0,0
A,2020-09-04,234,234,0,0,0
AB,2020-09-04,78,78,0,0,0
AL,2020-09-04,119,119,0,0,0
AV,2020-09-04,48,48,0,0,0
B,2020-09-04,963,959,0,4,0
BA,2020-09-04,117,117,0,0,0
BI,2020-09-04,226,224,0,2,0
BU,2020-09-04,80,80,0,0,0
C,2020-09-04,91,91,0,0,0
CA,2020-09-04,186,186,0,0,0
CC,2020-09-04,19,19,0,0,0
CE,2020-09-04,9,9,0,0,0
CO,2020-09-04,110,110,0,0,0
CR,2020-09-04,202,202,0,0,0
CS,2020-09-04,67,67,0,0,0
CU,2020-09-04,34,34,0,0,0
GC,2020-09-04,214,214,0,0,0
GI,2020-09-04,153,152,0,1,0
GR,2020-09-04,107,107,0,0,0
GU,2020-09-04,83,83,0,0,0
H,2020-09-04,24,24,0,0,0
HU,2020-09-04,37,37,0,0,0
J,2020-09-04,71,71,0,0,0
L,2020-09-04,56,54,0,2,0
LE,2020-09-04,41,38,0,3,0
LO,2020-09-04,94,94,0,0,0
LU,2020-09-04,110,110,0,0,0
M,2020-09-04,4583,4578,0,5,0
MA,2020-09-04,291,291,0,0,0
ME,2020-09-04,22,22,0,0,0
MU,2020-09-04,366,366,0,0,0
NA,2020-09-04,129,129,0,0,0
O,2020-09-04,36,36,0,0,0
OR,2020-09-04,25,25,0,0,0
P,2020-09-04,46,46,0,0,0
PM,2020-09-04,141,141,0,0,0
PO,2020-09-04,37,37,0,0,0
S,2020-09-04,79,79,0,0,0
SA,2020-09-04,94,94,0,0,0
SE,2020-09-04,224,224,0,0,0
SG,2020-09-04,44,44,0,0,0
SO,2020-09-04,20,20,0,0,0
SS,2020-09-04,143,143,0,0,0
T,2020-09-04,104,104,0,0,0
TE,2020-09-04,40,40,0,0,0
TF,2020-09-04,55,55,0,0,0
TO,2020-09-04,231,231,0,0,0
V,2020-09-04,320,320,0,0,0
VA,2020-09-04,128,128,0,0,0
VI,2020-09-04,41,41,0,0,0
Z,2020-09-04,236,236,0,0,0
ZA,2020-09-04,40,40,0,0,0
A,2020-09-05,175,175,0,0,0
AB,2020-09-05,49,49,0,0,0
AL,2020-09-05,120,120,0,0,0
AV,2020-09-05,19,19,0,0,0
B,2020-09-05,564,562,0,2,0
BA,2020-09-05,69,69,0,0,0
BI,2020-09-05,284,284,0,0,0
BU,2020-09-05,60,60,0,0,0
C,2020-09-05,115,115,0,0,0
CA,2020-09-05,104,104,0,0,0
CC,2020-09-05,66,66,0,0,0
CE,2020-09-05,6,6,0,0,0
CO,2020-09-05,95,95,0,0,0
CR,2020-09-05,141,141,0,0,0
CS,2020-09-05,58,58,0,0,0
CU,2020-09-05,21,21,0,0,0
GC,2020-09-05,182,182,0,0,0
GI,2020-09-05,85,85,0,0,0
GR,2020-09-05,76,76,0,0,0
GU,2020-09-05,82,82,0,0,0
